requestid,tokenid,reconciliationidentity,versionnumber,serialnumber,manufacturername,workgroup,modifieddate,totalphysicalmemory,createdate,numberofslots,ReconciliationRuleId
000000000007455|000000000081957,,OI-E479F7867A6C11EFBD9252F50F8528D8,Version - 1233,c4b20caa-b5cd-4026-a531-83e43d0d5ba0,lenovo,QA,1727179482,12,1727179217,4,110
000000000007000|000000000081502,,OI-E59775267A6C11EFBDEB52F50F8528D8,Version - 1233,aa6e6f13-7c5a-40a5-8ceb-8f662e8d1295,lenovo,QA,1727179478,12,1727178953,4,110
000000000007376|000000000081878,,OI-E52C50E87A6C11EFBDCA52F50F8528D8,Version - 1233,e2cb9b9f-5652-4f2d-957a-5a92b183f03c,lenovo,QA,1727179482,12,1727179172,4,110
000000000007425|000000000081927,,OI-E5138B267A6C11EFBDC252F50F8528D8,Version - 1233,b739d9ef-148d-4a09-a95d-cb79b2dab423,lenovo,QA,1727179482,12,1727179200,4,110
000000000007305|000000000081807,,OI-E516F0407A6C11EFBDC752F50F8528D8,Version - 1233,3b7a06d9-4021-4029-9455-68388e097cf6,lenovo,QA,1727179482,12,1727179132,4,110
000000000007424|000000000081926,,OI-E5BEFE527A6C11EFBDFD52F50F8528D8,Version - 1233,27b3561b-1960-4635-b946-7ea5ad04db5e,lenovo,QA,1727179476,12,1727179200,4,110
000000000007379|000000000081881,,OI-E513C4B07A6C11EFBDC352F50F8528D8,Version - 1233,b82bd41a-c392-493c-a7f1-ab44312c08c9,lenovo,QA,1727179482,12,1727179174,4,110
000000000008338|000000000082840,,OI-8DD2B0D27A6F11EFB83D52F50F8528D8,Version - v3.4.0,,hp,QA,1727180663,10,1727180326,4,130
000000000008348|000000000082850,,OI-8DD433A87A6F11EFB83E52F50F8528D8,Version - v3.4.0,,hp,QA,1727180663,10,1727180331,4,130
000000000008356|000000000082858,,OI-8DA8FC567A6F11EFB82F52F50F8528D8,Version - v3.4.0,,hp,QA,1727180665,10,1727180336,4,130
000000000008342|000000000082844,,OI-8F1FEB1C7A6F11EFB8A752F50F8528D8,Version - v3.4.0,,hp,QA,1727180668,10,1727180328,4,130
000000000008396|000000000082898,,OI-8D988EC07A6F11EFB82852F50F8528D8,Version - v3.4.0,,hp,QA,1727180665,10,1727180356,4,130
000000000008397|000000000082899,,OI-8AC5102E7A6F11EFB74C52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180357,4,130
000000000008401|000000000082903,,OI-8CB459767A6F11EFB7E052F50F8528D8,Version - v3.4.0,,hp,QA,1727180667,10,1727180359,4,130
000000000008430|000000000082932,,OI-8C63655C7A6F11EFB7C252F50F8528D8,Version - v3.4.0,,hp,QA,1727180667,10,1727180374,4,130
000000000008399|000000000082901,,OI-8A81148C7A6F11EFB74152F50F8528D8,Version - v3.4.0,,hp,QA,1727180668,10,1727180358,4,130
000000000008378|000000000082880,,OI-8AC4E54A7A6F11EFB74B52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180347,4,130
000000000008389|000000000082891,,OI-8B1304BE7A6F11EFB76752F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180353,4,130
000000000008385|000000000082887,,OI-8C24A4AC7A6F11EFB7B252F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180351,4,130
000000000008409|000000000082911,,OI-8AD68ACA7A6F11EFB75A52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180363,4,130
000000000008414|000000000082916,,OI-8C2B11527A6F11EFB7B552F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180366,4,130
000000000008412|000000000082914,,OI-8CF1725C7A6F11EFB7F052F50F8528D8,Version - v3.4.0,,hp,QA,1727180667,10,1727180364,4,130
000000000008415|000000000082917,,OI-8CF2FE2E7A6F11EFB7F152F50F8528D8,Version - v3.4.0,,hp,QA,1727180667,10,1727180366,4,130
000000000008442|000000000082944,,OI-8C8479047A6F11EFB7D452F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180380,4,130
000000000008427|000000000082929,,OI-8C39FA6E7A6F11EFB7BB52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180372,4,130
000000000008441|000000000082943,,OI-8B103A0E7A6F11EFB76052F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180379,4,130
000000000008440|000000000082942,,OI-8E3E61387A6F11EFB85E52F50F8528D8,Version - v3.4.0,,hp,QA,1727180668,10,1727180379,4,130
000000000008445|000000000082947,,OI-8C1A25687A6F11EFB7A852F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180382,4,130
000000000008447|000000000082949,,OI-8C39D4BC7A6F11EFB7BA52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180383,4,130
000000000008450|000000000082952,,OI-8B57BD167A6F11EFB77652F50F8528D8,Version - v3.4.0,,hp,QA,1727180667,10,1727180384,4,130
000000000007311|000000000081813,,OI-E1DF8CFC7A6C11EFBCB452F50F8528D8,Version - 1233,b5eb7b98-a49c-446e-a423-34668eaadf7a,lenovo,QA,1727179478,12,1727179136,4,110
000000000007224|000000000081726,,OI-E23B5F5A7A6C11EFBCE052F50F8528D8,Version - 1233,6f7560a4-abdb-4c6f-a973-9b22939006b1,lenovo,QA,1727179479,12,1727179085,4,110
000000000007381|000000000081883,,OI-E1E118927A6C11EFBCBC52F50F8528D8,Version - 1233,5c37e280-0b03-4937-9d47-13de57efa1f0,lenovo,QA,1727179479,12,1727179175,4,110
000000000007204|000000000081706,,OI-E1E1E2407A6C11EFBCBD52F50F8528D8,Version - 1233,814e6d82-28dd-40c9-932a-47061563a03a,lenovo,QA,1727179479,12,1727179074,4,110
000000000007365|000000000081867,,OI-E343656E7A6C11EFBD2D52F50F8528D8,Version - 1233,e59c6f4f-2b2e-4aa4-b175-bd731807b4fb,lenovo,QA,1727179480,12,1727179166,4,110
000000000007143|000000000081645,,OI-E1E3211E7A6C11EFBCC452F50F8528D8,Version - 1233,a5272072-50e0-4f08-8fef-0223b013c939,lenovo,QA,1727179478,12,1727179041,4,110
000000000007205|000000000081707,,OI-E22CB04A7A6C11EFBCD352F50F8528D8,Version - 1233,97b94ef3-bc30-4276-97fd-8c3a1688704b,lenovo,QA,1727179478,12,1727179074,4,110
000000000007030|000000000081532,,OI-E22AF9087A6C11EFBCCE52F50F8528D8,Version - 1233,bd785f4d-febf-4590-954d-8401cc5d64bb,lenovo,QA,1727179479,12,1727178972,4,110
000000000007221|000000000081723,,OI-E1E0F1007A6C11EFBCBA52F50F8528D8,Version - 1233,43e43c41-fafa-42eb-9c2c-d443d9d5ed34,lenovo,QA,1727179479,12,1727179083,4,110
000000000006960|000000000081462,,OI-E1E25F227A6C11EFBCC152F50F8528D8,Version - 1233,c910e9db-29f7-4c51-b0fa-57b3ca977b04,lenovo,QA,1727179477,12,1727178928,4,110
000000000006958|000000000081460,,OI-E6CC8A767A6C11EFBE5652F50F8528D8,Version - 1233,19aa6495-e6a1-46ff-9877-96c6dabf1727,lenovo,QA,1727179479,12,1727178927,4,110
000000000006959|000000000081461,,OI-E42B97307A6C11EFBD7E52F50F8528D8,Version - 1233,3f508957-d629-4b31-b930-5a772e8c51cf,lenovo,QA,1727179481,12,1727178928,4,110
000000000007399|000000000081901,,OI-E42E83E67A6C11EFBD8352F50F8528D8,Version - 1233,db053119-1908-474a-8516-f006f4cfdb5f,lenovo,QA,1727179479,12,1727179185,4,110
000000000007442|000000000081944,,OI-E43C04DA7A6C11EFBD8452F50F8528D8,Version - 1233,79510ac5-c5a4-4ca5-8e25-a0bb5e994802,lenovo,QA,1727179479,12,1727179210,4,110
000000000007156|000000000081658,,OI-E446E6A27A6C11EFBD8552F50F8528D8,Version - 1233,a1bbdfe9-3863-439e-9282-a80a7de1700a,lenovo,QA,1727179479,12,1727179048,4,110
000000000007083|000000000081585,,OI-E44D0ECE7A6C11EFBD8652F50F8528D8,Version - 1233,db5423fd-d2b2-489e-8f3c-252e2dae17fa,lenovo,QA,1727179480,12,1727179005,4,110
000000000007193|000000000081695,,OI-E44F65CA7A6C11EFBD8752F50F8528D8,Version - 1233,2bc05c8b-8edb-4a5f-8b8f-7745b4c54eb7,lenovo,QA,1727179480,12,1727179068,4,110
000000000007988|000000000082490,,OI-8DF0781A7A6F11EFB84652F50F8528D8,Version - v3.4.0,,hp,QA,1727180664,10,1727180145,4,130
000000000007997|000000000082499,,OI-8C184B587A6F11EFB7A752F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180150,4,130
000000000007995|000000000082497,,OI-8EAC1E807A6F11EFB87F52F50F8528D8,Version - v3.4.0,,hp,QA,1727180667,10,1727180149,4,130
000000000007993|000000000082495,,OI-8C72CD6C7A6F11EFB7CA52F50F8528D8,Version - v3.4.0,,hp,QA,1727180668,10,1727180148,4,130
000000000007436|000000000081938,,OI-E6FBBF9E7A6C11EFBE6752F50F8528D8,Version - 1233,d4cd0f06-fa45-4b5a-b800-468d34d322d4,lenovo,QA,1727179478,12,1727179206,4,110
000000000008012|000000000082514,,OI-900D64B47A6F11EFB8EC52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180158,4,130
000000000008011|000000000082513,,OI-8A7CAEB07A6F11EFB73352F50F8528D8,Version - v3.4.0,,hp,QA,1727180667,10,1727180157,4,130
000000000008009|000000000082511,,OI-8A80C66C7A6F11EFB73F52F50F8528D8,Version - v3.4.0,,hp,QA,1727180667,10,1727180156,4,130
000000000007032|000000000081534,,OI-E55914167A6C11EFBDDD52F50F8528D8,Version - 1233,f11eabc1-3c9e-4473-91ae-d5c6508319a0,lenovo,QA,1727179475,12,1727178973,4,110
000000000007244|000000000081746,,OI-E597F9EC7A6C11EFBDEC52F50F8528D8,Version - 1233,223329bf-96af-4617-ad83-2af9df133e50,lenovo,QA,1727179475,12,1727179097,4,110
000000000007189|000000000081691,,OI-E59875847A6C11EFBDED52F50F8528D8,Version - 1233,f96a4a6f-fd25-4c94-8fc9-66ed338c0372,lenovo,QA,1727179476,12,1727179066,4,110
000000000008014|000000000082516,,OI-8D5387F87A6F11EFB81552F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180159,4,130
000000000007363|000000000081865,,OI-E797C3627A6C11EFBEA552F50F8528D8,Version - 1233,310ea05a-bacd-42f2-8f22-3fd1a76b0320,lenovo,QA,1727179475,12,1727179165,4,110
000000000007013|000000000081515,,OI-E79815D87A6C11EFBEA652F50F8528D8,Version - 1233,c28a8aae-0bb2-437c-a4bd-2724e0354eb8,lenovo,QA,1727179476,12,1727178961,4,110
000000000007250|000000000081752,,OI-E598C26E7A6C11EFBDEE52F50F8528D8,Version - 1233,3f154d97-9a80-49fb-b29b-6bb79d17371e,lenovo,QA,1727179476,12,1727179100,4,110
000000000007078|000000000081580,,OI-E59914EE7A6C11EFBDF052F50F8528D8,Version - 1233,8f7ea4c1-f12e-4b1e-a2ad-6c2179a063b5,lenovo,QA,1727179476,12,1727179002,4,110
000000000007089|000000000081591,,OI-E55A43367A6C11EFBDDF52F50F8528D8,Version - 1233,da6b712d-dc58-49af-b1e5-e0a9de0792b2,lenovo,QA,1727179476,12,1727179008,4,110
000000000007407|000000000081909,,OI-E59956F27A6C11EFBDF152F50F8528D8,Version - 1233,54191354-0e6c-411f-a0d2-7e6a399cbc02,lenovo,QA,1727179476,12,1727179190,4,110
000000000007290|000000000081792,,OI-E59991E47A6C11EFBDF252F50F8528D8,Version - 1233,bbec2e35-e37a-4091-99b2-34808390361e,lenovo,QA,1727179476,12,1727179123,4,110
000000000007051|000000000081553,,OI-E599D7087A6C11EFBDF352F50F8528D8,Version - 1233,b4eb577a-0dc0-40fc-a67b-055c05a5af09,lenovo,QA,1727179476,12,1727178985,4,110
000000000007200|000000000081702,,OI-E59AF84A7A6C11EFBDF452F50F8528D8,Version - 1233,b741c886-9fca-46d8-8626-c9009ad91c15,lenovo,QA,1727179476,12,1727179072,4,110
000000000007015|000000000081517,,OI-E59B7ED27A6C11EFBDF552F50F8528D8,Version - 1233,39b545a8-b3c8-4b6d-bcaf-d4448414f2c4,lenovo,QA,1727179476,12,1727178962,4,110
000000000007266|000000000081768,,OI-E59D3C547A6C11EFBDF652F50F8528D8,Version - 1233,d4b9cf0e-ec2a-4eaf-84e9-86390e945297,lenovo,QA,1727179476,12,1727179109,4,110
000000000007198|000000000081700,,OI-E59E472A7A6C11EFBDF752F50F8528D8,Version - 1233,95c2a83c-1644-4e8e-9efe-e012b88038d7,lenovo,QA,1727179476,12,1727179071,4,110
000000000007313|000000000081815,,OI-E5A5EF487A6C11EFBDF852F50F8528D8,Version - 1233,386f2fdf-5e7f-4ebe-87ae-5a8313bd7851,lenovo,QA,1727179476,12,1727179137,4,110
000000000007351|000000000081853,,OI-E5A8F4C27A6C11EFBDF952F50F8528D8,Version - 1233,3c371c9f-ea69-46b5-b2cc-8163e80bac67,lenovo,QA,1727179476,12,1727179158,4,110
000000000007359|000000000081861,,OI-E5E769E67A6C11EFBE0A52F50F8528D8,Version - 1233,60bc3d2a-a2ef-4b6a-b47b-a0c4c35fd92a,lenovo,QA,1727179476,12,1727179163,4,110
000000000007171|000000000081673,,OI-E5B861DC7A6C11EFBDFB52F50F8528D8,Version - 1233,8fe272d5-e1d9-4446-8fe1-8f5858257730,lenovo,QA,1727179476,12,1727179056,4,110
000000000007088|000000000081590,,OI-E5E76ACC7A6C11EFBE0B52F50F8528D8,Version - 1233,9b9f31a3-dd23-48d8-8c8f-7d4a8af8c6cf,lenovo,QA,1727179476,12,1727179008,4,110
000000000006998|000000000081500,,OI-E5E97FF67A6C11EFBE0C52F50F8528D8,Version - 1233,fc21df4b-ce5a-4f0f-b7ce-e0e4f3294ccb,lenovo,QA,1727179476,12,1727178952,4,110
000000000007459|000000000081961,,OI-E5C09CD07A6C11EFBDFE52F50F8528D8,Version - 1233,8276637c-13c0-44da-9f9e-a169fc79c35f,lenovo,QA,1727179476,12,1727179220,4,110
000000000006974|000000000081476,,OI-E5C8CA727A6C11EFBDFF52F50F8528D8,Version - 1233,4ec77861-d16a-49cb-b3a9-20e149432365,lenovo,QA,1727179476,12,1727178937,4,110
000000000007439|000000000081941,,OI-E5E09D6E7A6C11EFBE0052F50F8528D8,Version - 1233,3d01d43b-c4ee-426a-a25c-e72d4334be08,lenovo,QA,1727179476,12,1727179208,4,110
000000000006977|000000000081479,,OI-E5E0A5527A6C11EFBE0152F50F8528D8,Version - 1233,ed58f50c-804b-4235-806c-5e9a375d6f20,lenovo,QA,1727179476,12,1727178939,4,110
000000000007004|000000000081506,,OI-E5E1FF7E7A6C11EFBE0252F50F8528D8,Version - 1233,510c3150-4393-40c9-8d40-c12b3cdc2af1,lenovo,QA,1727179476,12,1727178956,4,110
000000000007113|000000000081615,,OI-E5E36B7A7A6C11EFBE0352F50F8528D8,Version - 1233,43e7acbd-8fc2-48c7-8744-02a67b96eaf8,lenovo,QA,1727179476,12,1727179024,4,110
000000000007451|000000000081953,,OI-E5E441767A6C11EFBE0552F50F8528D8,Version - 1233,52969bc9-20cc-4e10-a706-47e2f32a28c0,lenovo,QA,1727179477,12,1727179215,4,110
000000000007059|000000000081561,,OI-E5E4637C7A6C11EFBE0652F50F8528D8,Version - 1233,d119e3f6-cee8-46f4-92f8-8ef8847e12aa,lenovo,QA,1727179477,12,1727178990,4,110
000000000007366|000000000081868,,OI-E5E539AA7A6C11EFBE0752F50F8528D8,Version - 1233,2d479035-205d-4f1d-88b1-f25ba551f7d3,lenovo,QA,1727179477,12,1727179167,4,110
000000000007044|000000000081546,,OI-E5E544D67A6C11EFBE0852F50F8528D8,Version - 1233,a40b6912-c256-4f7d-8dc6-21fc885f6342,lenovo,QA,1727179477,12,1727178980,4,110
000000000007229|000000000081731,,OI-E675B6BA7A6C11EFBE3752F50F8528D8,Version - 1233,ee708fa1-d026-407a-903a-e209f3044d39,lenovo,QA,1727179477,12,1727179088,4,110
000000000007166|000000000081668,,OI-E675D97E7A6C11EFBE3852F50F8528D8,Version - 1233,5b8bdc85-9cd1-436b-9637-796fcb1b3c49,lenovo,QA,1727179477,12,1727179053,4,110
000000000007372|000000000081874,,OI-E67B53EA7A6C11EFBE3952F50F8528D8,Version - 1233,de3448de-a009-4cbb-86e5-f5a477bd0897,lenovo,QA,1727179477,12,1727179170,4,110
000000000007378|000000000081880,,OI-E67DEC047A6C11EFBE3A52F50F8528D8,Version - 1233,5f976972-fc74-4985-9c7f-1e29f4135555,lenovo,QA,1727179477,12,1727179174,4,110
000000000007082|000000000081584,,OI-E67E1BAC7A6C11EFBE3B52F50F8528D8,Version - 1233,54829b52-06f4-40f0-81f1-279cb1ee6eae,lenovo,QA,1727179477,12,1727179004,4,110
000000000007258|000000000081760,,OI-E684CA4C7A6C11EFBE3C52F50F8528D8,Version - 1233,dab547e1-93d3-423d-975a-72925d23b5d7,lenovo,QA,1727179477,12,1727179105,4,110
000000000006982|000000000081484,,OI-E78A98047A6C11EFBEA052F50F8528D8,Version - 1233,b93d0e5f-a9f8-4e42-a81e-49d9d258c05c,lenovo,QA,1727179477,12,1727178942,4,110
000000000006980|000000000081482,,OI-E78BEC5E7A6C11EFBEA152F50F8528D8,Version - 1233,cbfd3404-0cfe-4578-9969-910a392caf9f,lenovo,QA,1727179477,12,1727178941,4,110
000000000007040|000000000081542,,OI-E7913FBA7A6C11EFBEA252F50F8528D8,Version - 1233,cfa1813b-1efe-43dd-8dc5-561bc698b570,lenovo,QA,1727179477,12,1727178978,4,110
000000000007230|000000000081732,,OI-E7961CA67A6C11EFBEA352F50F8528D8,Version - 1233,600d4784-cd1e-4ce7-985c-00517d8de3d1,lenovo,QA,1727179477,12,1727179089,4,110
000000000007162|000000000081664,,OI-E796B7107A6C11EFBEA452F50F8528D8,Version - 1233,a96dd16e-03ab-4e71-8662-2566d1c74b59,lenovo,QA,1727179477,12,1727179051,4,110
000000000007233|000000000081735,,OI-E73A0EAC7A6C11EFBE8352F50F8528D8,Version - 1233,6af3785c-a387-44ae-9131-0b0d93f948b3,lenovo,QA,1727179477,12,1727179090,4,110
000000000007294|000000000081796,,OI-E73E8B767A6C11EFBE8452F50F8528D8,Version - 1233,d22bf1cc-f1e7-428d-95b2-e140d641b918,lenovo,QA,1727179477,12,1727179126,4,110
000000000007369|000000000081871,,OI-E73FD8507A6C11EFBE8652F50F8528D8,Version - 1233,c913e7cc-2f75-42e2-9d43-598935e95357,lenovo,QA,1727179477,12,1727179168,4,110
000000000007315|000000000081817,,OI-E6857A827A6C11EFBE3D52F50F8528D8,Version - 1233,d80adec7-7585-47e6-ba93-2be6c85afad4,lenovo,QA,1727179477,12,1727179138,4,110
000000000007122|000000000081624,,OI-E6890EAE7A6C11EFBE3F52F50F8528D8,Version - 1233,a8008e22-dc5d-4396-9c38-5283d053ca01,lenovo,QA,1727179477,12,1727179029,4,110
000000000007237|000000000081739,,OI-E68E27E07A6C11EFBE4052F50F8528D8,Version - 1233,f1decdd7-9d63-4bb3-a64c-bfc359633386,lenovo,QA,1727179477,12,1727179092,4,110
000000000007275|000000000081777,,OI-E62EC1BA7A6C11EFBE1952F50F8528D8,Version - 1233,b7bdb8dc-6cff-4761-b0d6-ae613d5c62bc,lenovo,QA,1727179477,12,1727179115,4,110
000000000007108|000000000081610,,OI-E62F134A7A6C11EFBE1A52F50F8528D8,Version - 1233,a51095f3-7462-4b23-b608-76310cc70521,lenovo,QA,1727179477,12,1727179020,4,110
000000000007348|000000000081850,,OI-E62F90EA7A6C11EFBE1B52F50F8528D8,Version - 1233,a24dbea8-eade-42fe-8855-3d6f079b2da2,lenovo,QA,1727179477,12,1727179157,4,110
000000000007194|000000000081696,,OI-E62FFCD87A6C11EFBE1C52F50F8528D8,Version - 1233,26953764-a53b-41ab-b17f-0756b8ed5568,lenovo,QA,1727179477,12,1727179068,4,110
000000000007134|000000000081636,,OI-E630A89A7A6C11EFBE1D52F50F8528D8,Version - 1233,4f0b3128-1def-44e7-8a47-88e137e3d461,lenovo,QA,1727179477,12,1727179036,4,110
000000000007317|000000000081819,,OI-E749AD6C7A6C11EFBE8852F50F8528D8,Version - 1233,3eee30a8-a32a-4f25-928c-c9472cbad633,lenovo,QA,1727179477,12,1727179139,4,110
000000000006985|000000000081487,,OI-E749E6747A6C11EFBE8952F50F8528D8,Version - 1233,31e20889-0063-44ad-a5dd-8f20e9c2e306,lenovo,QA,1727179477,12,1727178944,4,110
000000000007254|000000000081756,,OI-E7572B727A6C11EFBE8B52F50F8528D8,Version - 1233,b52a86ea-f9f6-47ec-98ed-5a7b0f3a3eae,lenovo,QA,1727179477,12,1727179102,4,110
000000000007042|000000000081544,,OI-E7591FF47A6C11EFBE8C52F50F8528D8,Version - 1233,4dbf5942-eada-4bc9-afb3-65990da57fe5,lenovo,QA,1727179477,12,1727178979,4,110
000000000006999|000000000081501,,OI-E75E52127A6C11EFBE8E52F50F8528D8,Version - 1233,40ca1094-0214-4d8f-a72a-d0c2b9e816dc,lenovo,QA,1727179477,12,1727178953,4,110
000000000007219|000000000081721,,OI-E762A61E7A6C11EFBE8F52F50F8528D8,Version - 1233,80d1630a-3dcd-4e49-89e6-2a63a1b195cc,lenovo,QA,1727179477,12,1727179082,4,110
000000000007145|000000000081647,,OI-E76C513C7A6C11EFBE9052F50F8528D8,Version - 1233,7a5856e1-acba-4e1e-a338-2f31d661f535,lenovo,QA,1727179477,12,1727179042,4,110
000000000007434|000000000081936,,OI-E6F4A4207A6C11EFBE6452F50F8528D8,Version - 1233,d2b56a6a-7f46-4bd8-bfc1-df3802da3d67,lenovo,QA,1727179477,12,1727179205,4,110
000000000007163|000000000081665,,OI-E2CA3AAE7A6C11EFBD0B52F50F8528D8,Version - 1233,702b7d13-c81a-4d93-af39-3bec2af7d2cf,lenovo,QA,1727179477,12,1727179052,4,110
000000000007262|000000000081764,,OI-E2CF3D247A6C11EFBD0C52F50F8528D8,Version - 1233,6f878508-bf66-49e3-b6dc-afc7060e6f0e,lenovo,QA,1727179477,12,1727179107,4,110
000000000007350|000000000081852,,OI-E2D09F207A6C11EFBD0D52F50F8528D8,Version - 1233,c099df41-5000-45db-8925-5990dc72ebee,lenovo,QA,1727179477,12,1727179158,4,110
000000000007443|000000000081945,,OI-E2D156C27A6C11EFBD0E52F50F8528D8,Version - 1233,20905a48-cdea-4683-bcc7-3d45dc67207c,lenovo,QA,1727179477,12,1727179210,4,110
000000000007176|000000000081678,,OI-E2D518027A6C11EFBD0F52F50F8528D8,Version - 1233,74792ecd-9a2b-4554-9a03-f903b8f3a601,lenovo,QA,1727179477,12,1727179059,4,110
000000000007303|000000000081805,,OI-E2DA10467A6C11EFBD1052F50F8528D8,Version - 1233,c69aff3d-b49a-492a-b7bd-6139dbed6e1c,lenovo,QA,1727179477,12,1727179131,4,110
000000000007411|000000000081913,,OI-E302D72E7A6C11EFBD1152F50F8528D8,Version - 1233,c3f778b5-b4f5-43b8-aee0-47da223869c9,lenovo,QA,1727179477,12,1727179192,4,110
000000000007170|000000000081672,,OI-E1E24CA87A6C11EFBCC052F50F8528D8,Version - 1233,b5326685-6853-4662-baef-941cc66b7288,lenovo,QA,1727179477,12,1727179056,4,110
000000000007433|000000000081935,,OI-E630CBD67A6C11EFBE1E52F50F8528D8,Version - 1233,09317b85-3474-453e-9c4e-1a2880aec704,lenovo,QA,1727179477,12,1727179205,4,110
000000000007452|000000000081954,,OI-E631B1B87A6C11EFBE1F52F50F8528D8,Version - 1233,e484993a-5283-47e9-be3b-4cbb51e107b9,lenovo,QA,1727179477,12,1727179216,4,110
000000000007397|000000000081899,,OI-E631C1587A6C11EFBE2052F50F8528D8,Version - 1233,801686e7-aef4-4e69-9c93-a8526fdba777,lenovo,QA,1727179477,12,1727179184,4,110
000000000007316|000000000081818,,OI-E632BF0E7A6C11EFBE2152F50F8528D8,Version - 1233,109e54ac-caef-4971-be4a-8bc9bed8ad27,lenovo,QA,1727179477,12,1727179138,4,110
000000000007155|000000000081657,,OI-E634B7AA7A6C11EFBE2252F50F8528D8,Version - 1233,e717940b-63cc-4da5-9506-15697f6a2c64,lenovo,QA,1727179477,12,1727179047,4,110
000000000007375|000000000081877,,OI-E635F0B67A6C11EFBE2352F50F8528D8,Version - 1233,41e1a506-f06c-45fc-92d6-72368a0fda33,lenovo,QA,1727179477,12,1727179172,4,110
000000000007188|000000000081690,,OI-E63DFAEA7A6C11EFBE2452F50F8528D8,Version - 1233,d892f489-ee2c-44d2-8a39-1da77902d1f6,lenovo,QA,1727179478,12,1727179065,4,110
000000000007281|000000000081783,,OI-E63F463E7A6C11EFBE2552F50F8528D8,Version - 1233,414657a2-4061-469b-b4a2-6596d2980bc6,lenovo,QA,1727179478,12,1727179118,4,110
000000000007330|000000000081832,,OI-E22B8F947A6C11EFBCCF52F50F8528D8,Version - 1233,c97309ee-653f-45f6-a189-319f7b3a4b69,lenovo,QA,1727179477,12,1727179146,4,110
000000000006991|000000000081493,,OI-E302E8907A6C11EFBD1252F50F8528D8,Version - 1233,48921ebb-5880-4b71-9107-14e3375a0708,lenovo,QA,1727179477,12,1727178948,4,110
000000000007107|000000000081609,,OI-E1E2700C7A6C11EFBCC252F50F8528D8,Version - 1233,d60b2933-9618-4f72-aec1-80b9dfff7027,lenovo,QA,1727179478,12,1727179020,4,110
000000000007249|000000000081751,,OI-E3041DB47A6C11EFBD1552F50F8528D8,Version - 1233,e4bf991e-34e9-40bf-ade4-5be76f34038b,lenovo,QA,1727179478,12,1727179099,4,110
000000000007308|000000000081810,,OI-E22C16A87A6C11EFBCD152F50F8528D8,Version - 1233,2f0fb917-4b55-46e7-bc21-aa7cd9d4b523,lenovo,QA,1727179478,12,1727179134,4,110
000000000006990|000000000081492,,OI-E1E31A7A7A6C11EFBCC352F50F8528D8,Version - 1233,07986a7d-cfaa-492c-8815-60092fba371f,lenovo,QA,1727179478,12,1727178947,4,110
000000000007322|000000000081824,,OI-E304333A7A6C11EFBD1652F50F8528D8,Version - 1233,f495365c-f7ff-4e5a-ac15-0af5ff8e6cc8,lenovo,QA,1727179478,12,1727179142,4,110
000000000007280|000000000081782,,OI-E22C4AA67A6C11EFBCD252F50F8528D8,Version - 1233,f848f582-d0b5-414d-ad40-74541a5c2d7a,lenovo,QA,1727179478,12,1727179118,4,110
000000000007164|000000000081666,,OI-E6F95AC47A6C11EFBE6652F50F8528D8,Version - 1233,12ec7838-1cdd-4080-80c7-44b1db786ab0,lenovo,QA,1727179477,12,1727179052,4,110
000000000007048|000000000081550,,OI-E6FF533E7A6C11EFBE6952F50F8528D8,Version - 1233,1bc4692d-04a1-4bf0-b82f-3e62cf754a94,lenovo,QA,1727179478,12,1727178983,4,110
